,date,agency,state,document_type,title,report_link,eis_number,federal_register_date,contact_name,comment_due_review_date,contact_phone,amended_notice_date,amended_notice,supplemental_info,website,comment_letter_date,rating,num_files,list_of_links
249,07/14/2006,USFS,MT,Draft EIS,"Little Belt-Castle-North Half Crazy Mountains Travel Management Plan, To Change the Management of Motorized and Non-motorized Travel on the Road, Trails, and Areas within, Belt Creek, Judith, Musselshell, and White Sulphur Springs Ranger Districts, Lewis and Clark National Forest, Cascade, Judith Basin, Meagher, Wheatland, Sweetgrass and Park Counties, MT",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/EDD106A696C7886385257BEB001BA5C6,20060287,07/14/2006,Dick Schwecke,09/15/2006,406-791-7700,,, ,,09/07/2006,EC2,0.0,
250,07/07/2006,USFS,Multi,Draft EIS,"North Zone Range 05 Project, Reauthorizing Livestock Grazing on Eight Existing Allotments, Black Hill National Forest, Bearlodge and Northern  Hills Ranger Districts, Crook County, WY and Lawrence County, SD",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/01133A8D58A2E80685257BEB001BA59F,20060280,07/07/2006,Alice Allen,08/21/2006,605-673-4853,,, ,,08/21/2006,EC2,0.0,
251,07/07/2006,USFS,OR,Draft EIS,"Maury Mountains Allotment Management Plan, To Implement or Eliminate Livestock Grazing in Six Allotments in the Maury Mountains of the Ochoco National Forest, Prineville, OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/3996F3C0AD4FAB3485257BEB001BA593,20060275,07/07/2006,Kevin Keown,08/21/2006,541-416-6500,,, ,,08/21/2006,LO,0.0,
252,07/07/2006,USFS,Multi,Final Supplement,"Southwestern Region Amendment of Forest Plans, Implementation, Updated Information, Standards and Guidelines for Northen Goshawk and Mexican Spotted Owl, AZ and NM",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/823C19C36F5A202585257BEB001BA59C,20060279,07/07/2006,Rita Moots,08/07/2006,505-842-3125,,, ,,07/06/2006,,0.0,
253,07/07/2006,USFS,Multi,Fifth Draft Supplement,"Northern Spotted Owl Management Plan, Removal or the Modification to the Survey and Manage Mitigation Measures, Standards and Guidelines (to the Northwest Forest Plan) New Information  to Address Three Deficiencies Final  Supplemental EIS (2004), Northwest Forest Plan,  OR, WA, and CA ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/F5C593D88619323285257BEB001BA591,20060274,07/07/2006,Kathy Anderson,10/05/2006,503-808-2256,,, ,,10/04/2006,LO,0.0,
254,07/03/2006,USACE,FL,Second Draft Supplement,"Cape Sable Seaside Sparrow Protection, Interim Operation Plan (IOP), Additional Information Alternative 7, Providing Additional Flood Control Capacity, Implementation, Everglades National Park, Miami-Dade County, FL",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E8A598FB4485C01385257BEB001BA56F,20060270,07/03/2006,Dr. Jon Moulding,08/17/2006,904-232-2286,07/14/2006,"Revision to FR Notice Published 07/03/2006:  Correction to Comment Period from 
08/14/2006 to 08/17/2006", ,,09/15/2006,EC2,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20060270/%24file/20060270.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
255,07/03/2006,USCG,Multi,Draft EIS,"PROGRAMMATIC - Implementation of the U.S. Coast Guard Nationwide Automatic Identification System Project, Providing Vessel Identification, Tracking and Information Exchange Capabilities to Support National Maritime Interests,",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/8BE6758010DEF32085257BEB001BA585,20060271,07/03/2006,Anita Allen,08/17/2006,202-475-3292,07/14/2006,"Revision to FR Notice Published 07/03/2006:  Correction to Comment Period from 
08/14/2006 to 08/17/2006", ,,08/23/2006,LO,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20060271/%24file/20060271.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
256,07/03/2006,USFS,WY,Draft EIS,"Lower Valley Energy (LVE) Natural Gas Pipeline Project, Construction and Operation of a Pressurized Natural Gas Pipeline, Special-Use-Authorization, Big Piney and Jackson Ranger Districts, Bridger-Teton National Forest, Sublette and Teton Counties, WY",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/46C77D9EEE6D665F85257BEB001BA554,20060264,07/03/2006,Teresa Trulock,08/25/2006,307-276-3375,07/14/2006,"Revision to FR Notice Published 07/03/2006:  Extend Comment Period from 
08/17/2006 to 08/25/2006", ,,09/14/2006,EC2,0.0,
257,06/30/2006,USFWS,CA,Draft EIS,"San Joaquin Valley Operations and Maintenance Program Habitat Conservation Plan, Application for Incidental Take Permits, San Joaquin, Stanislaus, Merced, Fresno, Kings, Kern Mariposa, Madera and Tulare Counties, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/AB57CE9F4F906D3085257BEB001BA551,20060262,06/30/2006,Lori Rinek,09/28/2006,916-414-6600,,, ,,09/18/2006,EC2,0.0,
258,06/23/2006,USFS,CA,Draft EIS,"Pilgrim Vegetation Management Project, Proposes Commercial Thinning/Sanitation, Shasta-Trinity National Forest, Siskiyou County, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/19164166EF21F5D385257BEB001BA543,20060256,06/23/2006,Dennis Poehlmann,08/07/2006,530-926-9656,,, ,,08/03/2006,EC2,0.0,
259,06/23/2006,USFS,NV,Draft EIS,"Jarbidge Ranger District Rangeland Management Project, Authorize Continued Livestock Grazing, Humboldt-Toiyabe National Forest, Columbia River, NV",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/8759F23F05FBE10385257BEB001BA532,20060253,06/23/2006,James Winfrey,08/21/2006,775-778-6129,08/04/2006,"Revision of FR Notice Published on 06/23/2006:  Extending Comment Period from 
08/07/2006 to 08/21/2006", ,,08/16/2006,EC2,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20060253/%24file/20060253.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
260,06/23/2006,USFS,AK,Draft EIS,"Helicopter Access to Conduct Forest Inventory and Analysis (FIA) in Wilderness, Implementation, Tongass and Chugach National Forest, AK",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/A9014A85A61E731885257BEB001BA545,20060257,06/23/2006,Ken Post,08/07/2006,907-586-8796,,, ,,08/07/2006,LO,0.0,
261,06/16/2006,USFS,ID,Draft Supplement,"Hidden Cedar Project, Updated Information, Manage Vegetation Conditions and the Transportation System, Idaho Panhandle National Forests, St. Joe Ranger District, Benewah, Latah and Shoshone Counties, ID ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/01827059D613B19385257BEB001BA509,20060236,06/16/2006,Peter Ratcliffe,07/31/2006,208-245-2531,,, ,,07/31/2006,EC2,0.0,
262,06/16/2006,USFS,AK,Draft EIS,"Traitors Cove Timber Sale Project, Timber Harvest and Road Construction, Implementation, Revillagigedo Island, Ketchikan-Misty Fiords Ranger District, Tongass National Forest, AK",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/28BD6E10B7D730D185257BEB001BA50B,20060237,06/16/2006,Rob Reeck,07/31/2006,907-228-4114,,, ,,07/31/2006,EC1,0.0,
263,06/16/2006,USFS,CA,Final EIS,"Brown Project, Proposal to Improve Forest Health by Reducing Overcrowded Forest Stand Conditions, Trinity River Management Unit, Shasta-Trinity National Forest, Weaverville Ranger District, Trinity County, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/5693354D597101B985257BEB001BA52F,20060252,06/16/2006,Ralph Phipps,07/17/2006,530-226-2421,,, ,,07/14/2006,,0.0,
264,06/16/2006,USFS,ID,Final Supplement,"West Gold Creek Project, Updated Information, Forest Management Activities Plan, Implementation, Idaho Panhandle National Forests, Sandpoints Ranger District, Bonner County, ID",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/63BA807454EC4BF385257BEB001BA513,20060240,06/16/2006,Albert Helgengerg,07/17/2006,208-265-6643,,, ,,07/18/2006,,0.0,
265,06/16/2006,USFS,WA,Draft EIS,"Olympic National Forest, Beyond Prevention:  Site-Specific Invasive Plant Treatment Project, Implementation, Clallam, Grays Harbor, Jefferson and Mason Counties, WA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/F8AA422E178F232585257BEB001BA514,20060241,06/16/2006,Joan Ziegltrum,07/31/2006,360-956-2320,,, ,,07/31/2006,EC1,0.0,
266,06/09/2006,USCG,MA,Draft EIS,"Neptune Liquefied Natural Gas (LNG), Construction and Operation, Deepwater Port License Application, (Docket Number USCG-2004-22611) Massachusetts Bay, Gloucester and Boston, MA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/C9A292E7C26A40E885257BEB001BA508,20060235,06/09/2006,Mark Prescott,07/24/2006,202-267-0225,,., ,,07/17/2006,EC2,0.0,
267,06/09/2006,USFS,IL,Final EIS,"Shawnee National Forest Proposed Land and Resource Management Plan Revision, Implementation, Alexander, Gallatin, Hardin, Jackson, Johnson, Massac, Pope, Union and Williamson Counties, IL",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/933ACBA86E37258385257BEB001BA506,20060234,06/09/2006,Steve Hupe,07/10/2006,618-253-7114,,, ,,07/07/2006,,0.0,
268,06/09/2006,USFS,NY,Final EIS,"Finger Lakes National Forest Project, Proposed Land and Resource Management Plan, Forest Plan Revision, Implementation, Seneca and Schuyler Counties, NY",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/AF249C1E1C991A7185257BEB001BA500,20060232,06/09/2006,Melissa Reichert,07/10/2006,802-747-6754,,, ,,07/11/2006,,0.0,
269,06/02/2006,USACE,IL,Second Final Supplement,"Upper Des Plaines River, Proposed Flood Damage Reduction (Site 37 on Upper Des Plaines River), Prospect Heights, Cook County, IL",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/86D6681284E521C485257BEB001BA4DA,20060217,06/02/2006,Keith Ryder,06/26/2006,312-846-5587,,,"The Above EIS should have appear in FR on 05/26/2006 the  Wait Period is 
Calculated from 05/26/2006.",,06/26/2006,,0.0,
270,06/02/2006,USACE,MA,Final Supplement,"Boston Harbor Inner Harbor Maintenance Dredging Project, Updated Information, Boston Harbor, Mystic River and Chelsea River, MA ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/8AF75659B064615E85257BEB001BA4F8,20060228,06/02/2006,Michael F. Keegan,07/03/2006,978-318-8087,,, ,,07/05/2006,,0.0,
271,06/02/2006,USACE,Multi,Draft EIS,"Kansas Citys, Missouri and Kansas Flood Damage Reduction Study, Improvements to the Existing Line of Protection, Birmingham, Jackson, Clay Counties, MO and Wyandotte County, KS",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/CDD6AD0851E1199185257BEB001BA4E7,20060222,06/02/2006,Christopher M. White,07/17/2006,816-389-3158,,, ,,07/17/2006,LO,0.0,
272,06/02/2006,USACE,VA,Final EIS,"Craney Island Eastward Expansion, Construction of a 580-acre Eastward Expansion of the Existing Dredged Material Management Area, Port of Hampton Roads, Norfolk Harbor and Channels, VA ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/FC524820582BC06085257BEB001BA4E1,20060219,06/02/2006,Craig Seltzer,07/03/2006,757-201-7390,,, ,,06/30/2006,,0.0,
273,05/26/2006,USACE,Multi,Draft EIS,"PROGRAMMATIC - Ohio River Mainstem System Study, System Investment Plan (SIP) for Maintaining Safe, Environmentally Sustainable and Reliable Navigation on the Ohio River, IL, IN, OH, KY, PA and WV",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/F8456F0921F6DD1785257BEB001BA49E,20060200,05/26/2006,Veronica Rife,07/25/2006,502-315-6785,06/02/2006,"Revision to FR Notice Published 05/26/2006:  Comment Period Extended from 
07/18/2006 to 07/25/2006.", ,,07/25/2006,EC2,0.0,
274,05/26/2006,USAF,AZ,Final EIS,"Barry M. Goldwater Range (BMGR), Integrated Natural Resources Management Plan (INRMP), Implementation, Yuma, Pima, and Maricopa Counties, AZ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E21A7961C4559A4285257BEB001BA4CB,20060210,05/26/2006,Carol Heathington,06/26/2006,623-856-8492,,, ,,06/26/2006,,0.0,
275,05/26/2006,USCG,MA,Draft EIS,"Northeast Gateway Deepwater Port License Application to Import Liquefied Natural Gas (LNG) (USCG-2005-22219), Massachusetts Bay, City of Gloucester, MA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/7A7DE40BCC045B0D85257BEB001BA4D1,20060213,05/26/2006,Mark Prescott,07/10/2006,202-267-0225,,, ,,06/28/2006,EC2,0.0,
276,05/26/2006,USFS,OR,Draft EIS,"Mt. Hood National Forest and Columbia River Gorge National Scenic Area, Site-Specific Invasive Plant Treatments, Forest Plan Amendments #16,  Mt. Hood National Forest and Columbia River Gorge National Scenic Area, Clackamas, Hood River, Multnomah and Wasco Counties, OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/09B623E00DF90B1385257BEB001BA4B2,20060204,05/26/2006,Jennie O'Connor,07/13/2006,503-668-1645,,, ,,07/13/2006,EC1,0.0,
277,05/26/2006,USFS,Multi,Draft EIS,"Heavenly Mountain Resort Master Plan Amendment 2005 (MPA 05),  Improve and Enhance the Resorts Over Winter and Summer Recreation Opportunties, Special-Use-Permit, Lake Tahoe Basin, El Dorado County, CA and  Douglas County, NV",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0B8EC97F380171A385257BEB001BA4C4,20060208,05/26/2006,Matt Dickinson,07/17/2006,530-543-2769,,, ,,07/27/2006,EC2,0.0,
278,05/26/2006,USFS,MI,Final EIS,"Huron-Manistee National Forests,  Land and Resource Management Plan, Implementation, Several Counties, MI",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/1EE7E8CC3A3C8D2B85257BEB001BA49D,20060199,05/26/2006,Jeffery G. Pullen,06/26/2006,231-775-2421,06/02/2006,"Revision to FR Notice Published 05/26/2006:  Correction to Contact Person 
Telephone Number.", ,,06/15/2006,,0.0,
279,05/26/2006,USFS,AK,Final EIS,"Whistle Stop Project, Provide Access to Backcountry Recreation Area on National Forest, System (NFS) Lands, on the Kenai Peninsula between Portage and Moose Pass, Chugach National Forest, Kenai Peninsula Borough, AK ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/59466EA1244BAF9685257BEB001BA4D6,20060215,05/26/2006,Adam McClory,06/26/2006,907-754-2352,,, ,,06/26/2006,,0.0,
280,05/26/2006,USFS,CA,Draft EIS,"Freeman Project, Reduce Hazardous Fuel and Improving Forest Health, Implementation, Lake Recreation Area, Beckworth Ranger District, Plumas National Forest, Plumas County, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/796D6379CA60A6FA85257BEB001BA4CF,20060212,05/26/2006,Sabrina Stadler,07/10/2006,530-836-7141,,, ,,07/10/2006,EC2,0.0,
281,05/26/2006,USFS,MT,Final EIS,"Helena National Forest Noxious Weed Treatment Project, Implementation, Lewis and Clark, Broadwater, Powell, Jefferson and Meagher Counties, MT",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/82EC992FF0FBE77185257BEB001BA49C,20060198,05/26/2006,Dennis Heffner,06/26/2006,406-495-3727,,, ,,06/22/2006,,0.0,
282,05/26/2006,USFS,PA,Draft EIS,"Allegheny National Forest, Proposed Revised Land and Resource Management Plan, Implementation, Elk, Forest, McKean and Warren Counties, PA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/9631F528B3FC36F785257BEB001BA4B3,20060205,05/26/2006,William Connelly,08/28/2006,814-723-5150,,, ,,08/28/2006,EC2,0.0,
283,05/19/2006,USACE,CA,Draft EIS,"San Clemente Dam Seismic Safety Project, Increase Dam Safety to Meet Current Design Standards, Monterey County, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/812F15189A7331C985257BEB001BA472,20060182,05/19/2006,Robert Smith,07/03/2006,415-977-8450,,, ,,06/29/2006,EC2,0.0,
284,05/19/2006,USACE,FL,Final EIS,"South Florida Water Management District, (SFWMD), Proposes Construction and Operation Everglades Agricultural Area Reservoir A-1 Project, Lake Okeechobee, Palm Beach County, FL",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E1B0B5FF4640458885257BEB001BA492,20060196,05/19/2006,Tori White,06/19/2006,561-742-8888,,, ,,05/30/2006,,0.0,
285,05/19/2006,USFS,Multi,Draft EIS,"Kootenai National Forest Invasive Plant Management, Proposes to Manage Noxious Weed and Invasive Plant Species, Lincoln Sanders, Flathead Counties, MT and Bonner and Boundary Counties, ID",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/066AD3C63D030D9585257BEB001BA491,20060194,05/19/2006,Ellen Sullivan,07/03/2006,406-296-7114,,, ,,06/22/2006,EC2,0.0,
286,05/19/2006,USFS,UT,Final EIS,"Ogden Ranger District Travel Plan, To Update the Travel Management Plan, Wasatch-Cache National Plan, Ogden Ranger District, Box Elder, Cache, Morgan, Weber and Rich Counties, UT",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/248F5EB9BF7415C485257BEB001BA48F,20060193,05/19/2006,Rick Vallejos,06/19/2006,801-625-5112,,, ,,07/18/2006,,0.0,
287,05/19/2006,USFS,MI,Final EIS,"Ottawa National Forest, Proposed Land and Resource Management Plan, Forest Plan Revision, Implementation, Baraga, Gogebic, Houghton, Iron, Marquette and Ontonagan Counties, MI",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/2E4BABCA932C246F85257BEB001BA481,20060190,05/19/2006,Robert Brenner ,06/19/2006,906-932-1330 x317,06/02/2006,"Revision to FR Notice Published 05/19/2006:  Correction to Contact Person 
Telephone Number.", ,,05/31/2006,,0.0,
288,05/19/2006,USFS,WI,Draft EIS,"Long Rail Vegetation and Transportation Management Project, Implementation, Eagle River-Florence Ranger District, Chequamegon-Nicolet National Forest, Florence and Forest Counties, WI",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/7C7886B603F1D0B085257BEB001BA47B,20060187,05/19/2006,Christine Brunner,07/03/2006,715-479-2827,,, ,,07/03/2006,EC2,0.0,
289,05/19/2006,USFS,WY,Final EIS,"Moose-Gypsum Project, Proposes to Authorize Vegetation Treatments, Watershed Improvements, and Travel Plan and Recreation Updates, Pinedale Ranger District, Bridger-Teton National Forest, Sublette County, WY",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/7B8A3F7FACD7D64285257BEB001BA46B,20060179,05/19/2006,Craig Trulock,06/19/2006,307-367-4326,,, ,,06/29/2006,,0.0,
290,05/19/2006,USFS,IN,Final EIS,"Tell City Windthrow 2004 Project, Salvage Harvest and Prescribed Burning of Windthrow Timber, Implementation, Hoosier National Forest, Perry, Crawford and Dubois Counties, IN",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/AE21D90843D29B5685257BEB001BA46E,20060180,05/19/2006,Ron Ellis,06/19/2006,812-275-5987,,, ,,05/26/2006,,0.0,
291,05/19/2006,USFS,MI,Final EIS,"Hiawatha National Forest, Proposed Land and Resource Management Plan, Forest Plan Revision, Implementation, Alger, Cheboygan, Chippewa, Delta, Luce, Mackinac, Marquette and Schoolcraft Counties, MI",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/CCDEAAD9402202B885257BEB001BA478,20060185,05/19/2006,Dave Maercklein,06/19/2006,906-789-3301,,, ,,05/30/2006,,0.0,
292,05/19/2006,WAP,Multi,Draft EIS,"Big Stone II Power Plant and Transmission Project, Propose Power Plant, Transmission Alternatives, and Substation Modification, (DOE/EIS-0377), US Army COE Section 10 and 404 Permits, Big Stone City, Grant County, SD and Big Stone County,  MN",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B6ABC2915D9E5D4285257BEB001BA451,20060178,05/19/2006,Nancy Werdel,07/24/2006,720-962-7251,07/07/2006,"Revision of FR Notice Published on 05/19/2006:  Extended Comment Period from 
07/03/2006 to
07/24/2006 ", ,,08/07/2006,EO2,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20060178/%24file/20060178.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
293,05/12/2006,USACE,AZ,Draft EIS,"Rio Salado Oeste Project, Ecosystem Restoration along the Salt River, City of Phoenix, Maricopa County, AZ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/A0A482E15A8DEE2F85257BEB001BA432,20060170,05/12/2006,Scott K. Estergard,06/26/2006,602-640-2001,,, ,,06/08/2006,LO,0.0,
294,05/12/2006,USAF,GU,Draft EIS,"Andersen Air Force Base (AFB), Establish and Operate an Intelligence, Surveillance, Reconnasissance, and Strike (ISR/Strike) Capability, Guam",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/7CE3ABB48866CDDE85257BEB001BA441,20060173,05/12/2006,Scott Whittaker,06/26/2006,671-366-2101,,, ,,06/27/2006,EC2,0.0,
